division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
middleweight,http://boxrec.com/boxer/6873,1999-12-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/9910,http://boxrec.com/boxer/4013,KO,"Bowlers Exhibition Centre, Manchester, Lancashire",Mpush Makambi,Steve Foster,W
heavyweight,http://boxrec.com/boxer/499,1999-11-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Heavyweight"" border=""0"" class=""dLink"">WBC World heavyweight title</a><br><a href=""http://boxrec.com/title/WBA?division=Heavyweight"" border=""0"" class=""dLink"">WBA World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/8870,http://boxrec.com/boxer/1853,UD,"Thomas & Mack Center, Las Vegas, Nevada",Lennox Lewis,Evander Holyfield,W
super middleweight,http://boxrec.com/boxer/4465,1999-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/8864,http://boxrec.com/boxer/601,SD,"Foxwoods Resort, Mashantucket, Connecticut",Vinny Pazienza,Dana Rosenblatt,L 
middleweight,http://boxrec.com/boxer/7020,1999-10-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/8847,http://boxrec.com/boxer/4013,KO,"Ryton Sports Connexion, Coventry, West Midlands",Mpush Makambi,Ensley Bingham,W
welterweight,http://boxrec.com/boxer/7961,1999-10-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/8847,http://boxrec.com/boxer/3865,PTS,"Ryton Sports Connexion, Coventry, West Midlands",Peter Malinga,Spencer McCracken,W
super bantamweight,http://boxrec.com/boxer/15147,1999-10-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/21893,http://boxrec.com/boxer/15081,UD,"Legia na Bemowie Hall, Warsaw",Simon Ramoni,Sandor Koczak,W
flyweight,http://boxrec.com/boxer/14122,1999-10-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/21893,http://boxrec.com/boxer/3785,UD,"Legia na Bemowie Hall, Warsaw",Zolile Mbityi,Dimitar Alipiev,W
lightweight,http://boxrec.com/boxer/7919,1999-10-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/8834,http://boxrec.com/boxer/5088,TKO,"International Arena, Cardiff, Wales",Michael Ayers,Pablo Daniel Sarmiento,W
super featherweight,http://boxrec.com/boxer/657,1999-07-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super featherweight title</a><br></td>",http://boxrec.com/show/9979,http://boxrec.com/boxer/5570,UD,"Sands Centre, Carlisle, Cumbria",Charles Shepherd,Tom Johnson,W
lightweight,http://boxrec.com/boxer/19458,1999-05-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/42282,http://boxrec.com/boxer/5088,KO,"Hilton Hotel, Mayfair, London",Michael Ayers,Mkhuseli Kondile,W
cruiserweight,http://boxrec.com/boxer/617,1999-04-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/8664,http://boxrec.com/boxer/303,UD,"M.E.N. Arena, Manchester, Lancashire",Thomas Hearns,Nate Miller,W
featherweight,http://boxrec.com/boxer/7857,1999-04-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World featherweight title</a><br><span style=""font-size:10px;"">Judges scores correct at the time of the stoppage.</span></td>",http://boxrec.com/show/8664,http://boxrec.com/boxer/1816,TKO,"M.E.N. Arena, Manchester, Lancashire",Junior Jones,Richard Evatt,W
super flyweight,http://boxrec.com/boxer/4419,1999-04-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/8661,http://boxrec.com/boxer/4191,PTS,Cartagena,Mauricio Pastrana,Edison Torres,W
super middleweight,http://boxrec.com/boxer/476,1999-03-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br><a href=""http://boxrec.com/title/WFO?division=Super%20Middleweight"" border=""0"" class=""dLink"">World Boxing Federation World super middleweight title</a><br></td>",http://boxrec.com/show/8639,http://boxrec.com/boxer/5415,TKO,"Falconer Centeret, Frederiksberg",Mads Larsen,Thulani Malinga,W
lightweight,http://boxrec.com/boxer/19916,1999-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/10229,http://boxrec.com/boxer/5088,TKO,"York Hall, Bethnal Green, London",Michael Ayers,Luis Flores,W
welterweight,http://boxrec.com/boxer/7827,1999-03-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br><span style=""font-size:10px;"">Thobela overweight and cannot claim vacant title.</span></td>",http://boxrec.com/show/8621,http://boxrec.com/boxer/472,TKO,"Nasrec Indoor Arena, Johannesburg, Gauteng",Dingaan Thobela,Adrian Walter Daneff,W
minimumweight,http://boxrec.com/boxer/6684,1999-03-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/8621,http://boxrec.com/boxer/36525,PTS,"Nasrec Indoor Arena, Johannesburg, Gauteng",Steve Msimanga,Mawanda Sineko,D
super flyweight,http://boxrec.com/boxer/19917,1999-01-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/22385,http://boxrec.com/boxer/4419,MD,Cartagena,Edison Torres,Ilido Julio,W
super lightweight,http://boxrec.com/boxer/19916,1999-01-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/22385,http://boxrec.com/boxer/6644,KO,Cartagena,Ener Julio,Luis Flores,W
super bantamweight,http://boxrec.com/boxer/15081,1998-12-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/32745,http://boxrec.com/boxer/7251,TKO,"Village Green, Durban, KwaZulu-Natal",Michael Alldis,Simon Ramoni,L 
middleweight,http://boxrec.com/boxer/4013,1998-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/10117,http://boxrec.com/boxer/17082,TKO,"Centrum Arena, Prestwick, Scotland",Adrian Dodson,Mpush Makambi,L 
light flyweight,http://boxrec.com/boxer/6626,1998-11-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World light flyweight title</a><br></td>",http://boxrec.com/show/453733,http://boxrec.com/boxer/16963,TKO,Sabaneta,Jose Sanjuanelo,Osvaldo Guerrero,W
heavyweight,http://boxrec.com/boxer/1641,1998-11-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/8490,http://boxrec.com/boxer/4681,KO,"K.B. Hallen, Copenhagen",Brian Nielsen,Lionel Butler,W
super middleweight,http://boxrec.com/boxer/6860,1998-10-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/8466,http://boxrec.com/boxer/5415,KO,"Aalborg Hallen, Aalborg",Mads Larsen,Peter Venancio,W
super flyweight,http://boxrec.com/boxer/18133,1998-09-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/453732,http://boxrec.com/boxer/19917,KO,Cartagena,Ilido Julio,Pedro Rincon Miranda,W
super lightweight,http://boxrec.com/boxer/6021,1998-09-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/47710,http://boxrec.com/boxer/6644,KO,Barranquilla,Ener Julio,David Ojeda,W
middleweight,http://boxrec.com/boxer/4013,1998-09-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/28192,http://boxrec.com/boxer/17082,KO,"York Hall, Bethnal Green, London",Adrian Dodson,Mpush Makambi,L 
super bantamweight,http://boxrec.com/boxer/14816,1998-08-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br></td>",http://boxrec.com/show/8380,http://boxrec.com/boxer/15081,UD,"The Spa, Scarborough, Yorkshire",Simon Ramoni,Patrick Mullings,W
light heavyweight,http://boxrec.com/boxer/6598,1998-08-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/8372,http://boxrec.com/boxer/907,TKO,"Fleet Center, Boston, Massachusetts",Drake Thadzi,John Scully,W
cruiserweight,http://boxrec.com/boxer/8866,1998-05-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/8270,http://boxrec.com/boxer/783,KO,"Grand Casino, Biloxi, Mississippi",Robert Daniels,Don Diego Poeder,W
bantamweight,http://boxrec.com/boxer/7587,1998-04-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/EBU?division=Bantamweight"" border=""0"" class=""dLink"">EBU (European) bantamweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/8219,http://boxrec.com/boxer/1510,UD,"Holbaek stadionhal, Holbaek",Johnny Bredahl,Alexander Yagupov,W
super bantamweight,http://boxrec.com/boxer/7921,1998-03-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;"">Krastev down once in the 1st, 3 times in 2nd and once more in the 3rd.</span></td>",http://boxrec.com/show/8211,http://boxrec.com/boxer/14816,TKO,"Ice Arena, Hull, Yorkshire",Patrick Mullings,Martin Krastev,W
super middleweight,http://boxrec.com/boxer/3803,1998-03-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/8195,http://boxrec.com/boxer/5415,KO,"Vejlby-Risskov Hallen, Aarhus",Mads Larsen,Bruno Ruben Godoy,W
flyweight,http://boxrec.com/boxer/5394,1998-02-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/28113,http://boxrec.com/boxer/7200,KO,"Edmonton, Alberta",Scotty Olson,Luis Abelardo Briones,W
middleweight,http://boxrec.com/boxer/7803,1998-01-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/22964,http://boxrec.com/boxer/5216,TKO,Nassau,Tommy Small,Freeman Barr,L 
super middleweight,http://boxrec.com/boxer/6189,1997-11-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/8026,http://boxrec.com/boxer/5415,TKO,"K.B. Hallen, Copenhagen",Mads Larsen,Soon Botes,W
heavyweight,http://boxrec.com/boxer/7454,1997-11-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/8026,http://boxrec.com/boxer/4681,KO,"K.B. Hallen, Copenhagen",Brian Nielsen,Don Steele,W
bantamweight,http://boxrec.com/boxer/7247,1997-10-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/EBU?division=Bantamweight"" border=""0"" class=""dLink"">EBU (European) bantamweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/7971,http://boxrec.com/boxer/1510,KO,"Ostre Gasvaerk, Copenhagen",Johnny Bredahl,Javier Campanario,W
featherweight,http://boxrec.com/boxer/1680,1997-09-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/61687,http://boxrec.com/boxer/15495,UD,"Station Casino, Saint Charles, Missouri",Radford Beasley,Benito Rodriguez,W
middleweight,http://boxrec.com/boxer/7127,1997-09-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/24353,http://boxrec.com/boxer/7803,PTS,Nassau,Freeman Barr,Jerry Brown,W
flyweight,http://boxrec.com/boxer/41398,1997-09-15,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/9685,http://boxrec.com/boxer/7200,TKO,"Convention Centre, Edmonton, Alberta",Scotty Olson,Jack Russell,W
cruiserweight,http://boxrec.com/boxer/1437,1997-06-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World cruiserweight title</a><br></td>",http://boxrec.com/show/7823,http://boxrec.com/boxer/543,UD,"Grand Casino, Biloxi, Mississippi",Steve Little,James Toney,L 
bantamweight,http://boxrec.com/boxer/7306,1997-06-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/7815,http://boxrec.com/boxer/1510,KO,"Antvorskovhallen, Slagelse",Johnny Bredahl,Igor Gerasimov,W
